"Dice_index"	"Hu_Prot"	"Vir_prot_1"	"Vir_prot_2"	"Vir_prot_1_Type"	"Vir_prot_2_Type"	"Comparison_type"
0.685714285714286	"P19429"	"F5CGQ0"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0363636363636364	"P19429"	"F5CGQ0"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"F5CGQ0"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.625	"P19429"	"F5CGQ0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0689655172413793	"P19429"	"F5CGQ0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"F5CGQ0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"F5CGQ0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0714285714285714	"P19429"	"F5CGQ0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.8	"P19429"	"F5CGQ0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.105263157894737	"P19429"	"F5CGQ0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0476190476190476	"P19429"	"P03496"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5	"P19429"	"P03496"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"P03496"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"P03496"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P19429"	"P03496"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0425531914893617	"P19429"	"P03496"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.037037037037037	"P19429"	"P03496"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"P03496"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0444444444444444	"P19429"	"P03496"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.551724137931034	"P19429"	"P03496"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"P03496"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0833333333333333	"P19429"	"P03508"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.617647058823529	"P19429"	"P03508"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.525	"P19429"	"P03508"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0444444444444444	"P19429"	"P03508"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.619718309859155	"P19429"	"P03508"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.615384615384615	"P19429"	"P03508"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.583333333333333	"P19429"	"P03508"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.608695652173913	"P19429"	"P03508"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.113207547169811	"P19429"	"P03508"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.588235294117647	"P19429"	"P03508"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.04	"P19429"	"Q0A2H0"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q0A2H0"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P19429"	"Q0A2H0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0754716981132075	"P19429"	"Q0A2H0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0333333333333333	"P19429"	"Q0A2H0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q0A2H0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0784313725490196	"P19429"	"Q0A2H0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.8	"P19429"	"Q0A2H0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0606060606060606	"P19429"	"Q0A2H0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.804878048780488	"P19429"	"Q0A2H1"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q0A2H1"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.876712328767123	"P19429"	"Q0A2H1"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.65	"P19429"	"Q0A2H1"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.783783783783784	"P19429"	"Q0A2H1"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.873239436619718	"P19429"	"Q0A2H1"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0363636363636364	"P19429"	"Q0A2H1"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.452830188679245	"P19429"	"Q0A2H1"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q20MH4"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.752941176470588	"P19429"	"Q20MH4"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.608695652173913	"P19429"	"Q20MH4"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.86046511627907	"P19429"	"Q20MH4"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.795180722891566	"P19429"	"Q20MH4"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q20MH4"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.430769230769231	"P19429"	"Q20MH4"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.04	"P19429"	"Q2PJP0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q2PJP0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q2PJP0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0416666666666667	"P19429"	"Q2PJP0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.75	"P19429"	"Q2PJP0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q2PJP0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.674698795180723	"P19429"	"Q2PJP1"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.753246753246753	"P19429"	"Q2PJP1"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.918918918918919	"P19429"	"Q2PJP1"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0689655172413793	"P19429"	"Q2PJP1"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5	"P19429"	"Q2PJP1"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.642857142857143	"P19429"	"Q3SBS5"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P19429"	"Q3SBS5"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q3SBS5"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.476190476190476	"P19429"	"Q3SBS5"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.773333333333333	"P19429"	"Q6DP94"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P19429"	"Q6DP94"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.491228070175439	"P19429"	"Q6DP94"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0714285714285714	"P19429"	"Q6DPA0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.481481481481481	"P19429"	"Q6DPA0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0526315789473684	"P19429"	"Q6VE52"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.727272727272727	"P21912"	"A6YJF2"	"F5CGQ0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.689655172413793	"P21912"	"A6YJF2"	"P03496"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.518518518518518	"P21912"	"A6YJF2"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.780487804878049	"P21912"	"A6YJF2"	"P24835"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.5	"P21912"	"A6YJF2"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.914285714285714	"P21912"	"A6YJF2"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.702702702702703	"P21912"	"A6YJF2"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5	"P21912"	"A6YJF2"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.7	"P21912"	"A6YJF2"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.914285714285714	"P21912"	"A6YJF2"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0909090909090909	"P21912"	"A6YJF2"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.7	"P21912"	"A6YJF2"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.864864864864865	"P21912"	"A6YJF2"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.580645161290323	"P21912"	"A6YJF2"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.914285714285714	"P21912"	"A6YJF2"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.846153846153846	"P21912"	"F5CGQ0"	"P03496"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.583333333333333	"P21912"	"F5CGQ0"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.684210526315789	"P21912"	"F5CGQ0"	"P24835"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.56	"P21912"	"F5CGQ0"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.75	"P21912"	"F5CGQ0"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.647058823529412	"P21912"	"F5CGQ0"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.482758620689655	"P21912"	"F5CGQ0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.594594594594595	"P21912"	"F5CGQ0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.75	"P21912"	"F5CGQ0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.105263157894737	"P21912"	"F5CGQ0"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.594594594594595	"P21912"	"F5CGQ0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.705882352941177	"P21912"	"F5CGQ0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.714285714285714	"P21912"	"F5CGQ0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.75	"P21912"	"F5CGQ0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.7	"P21912"	"P03496"	"P03508"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.588235294117647	"P21912"	"P03496"	"P24835"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.666666666666667	"P21912"	"P03496"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.714285714285714	"P21912"	"P03496"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P21912"	"P03496"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.4	"P21912"	"P03496"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.484848484848485	"P21912"	"P03496"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.714285714285714	"P21912"	"P03496"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.133333333333333	"P21912"	"P03496"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.484848484848485	"P21912"	"P03496"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P21912"	"P03496"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P21912"	"P03496"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.714285714285714	"P21912"	"P03496"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.4375	"P21912"	"P03508"	"P24835"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.736842105263158	"P21912"	"P03508"	"Q0A2H0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.538461538461538	"P21912"	"P03508"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.642857142857143	"P21912"	"P03508"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.260869565217391	"P21912"	"P03508"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.451612903225806	"P21912"	"P03508"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.538461538461538	"P21912"	"P03508"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.153846153846154	"P21912"	"P03508"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.451612903225806	"P21912"	"P03508"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5	"P21912"	"P03508"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.636363636363636	"P21912"	"P03508"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.538461538461538	"P21912"	"P03508"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.545454545454545	"P21912"	"P24835"	"Q0A2H0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.75	"P21912"	"P24835"	"Q0A2H1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.619047619047619	"P21912"	"P24835"	"Q20MH4"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.540540540540541	"P21912"	"P24835"	"Q2PJP0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.622222222222222	"P21912"	"P24835"	"Q2PJP1"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.8	"P21912"	"P24835"	"Q3SBS5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0740740740740741	"P21912"	"P24835"	"Q6DP93"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.622222222222222	"P21912"	"P24835"	"Q6DP94"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.80952380952381	"P21912"	"P24835"	"Q6DPA0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.555555555555556	"P21912"	"P24835"	"Q6VE52"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.8	"P21912"	"P24835"	"R9WKI0"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.518518518518518	"P21912"	"Q0A2H0"	"Q0A2H1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.551724137931034	"P21912"	"Q0A2H0"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.166666666666667	"P21912"	"Q0A2H0"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.375	"P21912"	"Q0A2H0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.518518518518518	"P21912"	"Q0A2H0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.142857142857143	"P21912"	"Q0A2H0"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.375	"P21912"	"Q0A2H0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.551724137931034	"P21912"	"Q0A2H0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.434782608695652	"P21912"	"Q0A2H0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.518518518518518	"P21912"	"Q0A2H0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.722222222222222	"P21912"	"Q0A2H1"	"Q20MH4"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.516129032258065	"P21912"	"Q0A2H1"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.717948717948718	"P21912"	"Q0A2H1"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.882352941176471	"P21912"	"Q0A2H1"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.19047619047619	"P21912"	"Q0A2H1"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.717948717948718	"P21912"	"Q0A2H1"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.833333333333333	"P21912"	"Q0A2H1"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.6	"P21912"	"Q0A2H1"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.882352941176471	"P21912"	"Q0A2H1"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.242424242424242	"P21912"	"Q20MH4"	"Q2PJP0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.682926829268293	"P21912"	"Q20MH4"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.777777777777778	"P21912"	"Q20MH4"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.173913043478261	"P21912"	"Q20MH4"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.682926829268293	"P21912"	"Q20MH4"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.736842105263158	"P21912"	"Q20MH4"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5625	"P21912"	"Q20MH4"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.777777777777778	"P21912"	"Q20MH4"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.444444444444444	"P21912"	"Q2PJP0"	"Q2PJP1"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.451612903225806	"P21912"	"Q2PJP0"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.111111111111111	"P21912"	"Q2PJP0"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.444444444444444	"P21912"	"Q2PJP0"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.424242424242424	"P21912"	"Q2PJP0"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.518518518518518	"P21912"	"Q2PJP0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.451612903225806	"P21912"	"Q2PJP0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.717948717948718	"P21912"	"Q2PJP1"	"Q3SBS5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.307692307692308	"P21912"	"Q2PJP1"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
1	"P21912"	"Q2PJP1"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.682926829268293	"P21912"	"Q2PJP1"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.571428571428571	"P21912"	"Q2PJP1"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P21912"	"Q2PJP1"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0952380952380952	"P21912"	"Q3SBS5"	"Q6DP93"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.717948717948718	"P21912"	"Q3SBS5"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.944444444444444	"P21912"	"Q3SBS5"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.6	"P21912"	"Q3SBS5"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.941176470588235	"P21912"	"Q3SBS5"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.307692307692308	"P21912"	"Q6DP93"	"Q6DP94"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0869565217391304	"P21912"	"Q6DP93"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.117647058823529	"P21912"	"Q6DP93"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0952380952380952	"P21912"	"Q6DP93"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.682926829268293	"P21912"	"Q6DP94"	"Q6DPA0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.571428571428571	"P21912"	"Q6DP94"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P21912"	"Q6DP94"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5625	"P21912"	"Q6DPA0"	"Q6VE52"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.888888888888889	"P21912"	"Q6DPA0"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.533333333333333	"P21912"	"Q6VE52"	"R9WKI0"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.4	"P23141"	"B4URF7"	"H9XIJ5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P23141"	"B4URF7"	"Q1K9H5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.5	"P23141"	"B4URF7"	"Q1K9H6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P23141"	"H9XIJ5"	"Q1K9H5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.666666666666667	"P23141"	"H9XIJ5"	"Q1K9H6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0	"P23141"	"Q1K9H5"	"Q1K9H6"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.0465116279069767	"P23396"	"P06428"	"P36801"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.129032258064516	"P23396"	"P06428"	"P36827"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.137931034482759	"P23396"	"P06428"	"Q8JSN8"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.1875	"P23396"	"P36801"	"P36827"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0666666666666667	"P23396"	"P36801"	"Q8JSN8"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.111111111111111	"P23396"	"P36827"	"Q8JSN8"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"P24278"	"P03070"	"P03129"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.0689655172413793	"P24278"	"P03070"	"P06821"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"P24278"	"P03070"	"P06827"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.4	"P24278"	"P03070"	"P06932"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0.117647058823529	"P24278"	"P03070"	"P0DOF5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0909090909090909	"P24278"	"P03070"	"P0DOF8"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"P24278"	"P03070"	"Q20MD2"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0909090909090909	"P24278"	"P03070"	"Q20MD5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.0625	"P24278"	"P03129"	"P06821"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"P24278"	"P03129"	"P06827"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0	"P24278"	"P03129"	"P06932"	"<1e-04"	"<1e-04"	"<1e-04:<1e-04"
0	"P24278"	"P03129"	"P0DOF5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.08	"P24278"	"P03129"	"P0DOF8"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.428571428571429	"P24278"	"P03129"	"Q20MD2"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.08	"P24278"	"P03129"	"Q20MD5"	"<1e-04"	">=1e-04"	">=1e-04:<1e-04"
0.108108108108108	"P24278"	"P06821"	"P06827"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.133333333333333	"P24278"	"P06821"	"P06932"	">=1e-04"	"<1e-04"	">=1e-04:<1e-04"
0.428571428571429	"P24278"	"P06821"	"P0DOF5"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
0.595744680851064	"P24278"	"P06821"	"P0DOF8"	">=1e-04"	">=1e-04"	">=1e-04:>=1e-04"
